,sentence,aspect,ground_truth,predict_label,result
245,like rapping and making puns about aspect_term and her two-ton buns of fun -LRB- YouTube . -RRB-,kim kardashian,negative,negative,True
246,"aspect_term & Kellan Lutz : ' Love , Wedding , Marriage ' Photos ! | The ... : aspect_term and Kellan Lutz ... . MandyMoore",mandy moore,neutral,neutral,True
247,Disney Stores get the aspect_term touch : `` It 's truly spectacular -- beyond our imagination . '',steve jobs,positive,positive,True
248,"Manchester City : aspect_term slams City deal - ClubCall.com : The City right-back was due to start against Peru , bu . .",maradona,neutral,neutral,True
249,Weird Al Gets The Go-Ahead From Lady gag For Parody : -LRB- RTTNews -RRB- - It looks like aspect_term will be able t ... .,weird al yankovic,negative,negative,True
250,I love Apple and Disney ! aspect_term is now working to spark Disney 's retail magic,steve jobs,positive,neutral,False
251,aspect_term : ☑ Sexy ☑ Funny ☑ Amazing ☑ Adorable ☑ Talented ☑ Real ☑ Down-To-Earth ☑ Idol ☑ Our Inspiration ♥,justin bieber,positive,positive,True
252,"i feel like i 'm really out of the loop , i 'm still a noob when it comes to the aspect_term . i have no idea what it does .",kindle,neutral,neutral,True
253,btw '' the complete guide to aspect_term '' is a work in progress that will be updated as it grows and changes .,google wave,neutral,positive,False
254,RT Dniizy2fresh : Fuck the aspect_term * signs off Twitter * -- De'Nier Pooh you know I love you right ? Do n't tweet that shit again !,lakers,negative,negative,True
255,Ed Harris to play aspect_term in HBO 's ' Game changes ' - What do you think ? .,john mccain,neutral,neutral,True
256,Watching aspect_term and watching funny content on Youtube . I think people who v . blog are brave < 3,harry potter,neutral,neutral,True
257,"aspect_term And The Wisdom Of The Ages Have Clashed , And God Has Won .",barack obama,negative,positive,False
258,new post : aspect_term perfect shot gun -LRB-,wii,neutral,neutral,True
259,songs of aspect_term nowadays are stupid ... non sense things ... it 's all about sex !! geeezzz ...,britney spears,negative,negative,True
260,"saw microsoft natal demo this week - face , voice , and body recognition tech was amazing . what the aspect_term should have been but is n't .",wii,positive,neutral,False
261,piggy palace : aspect_term wishes dad would `` shut up '' ! - testcountry.com : quick . .,lindsay lohan,neutral,neutral,True
262,"liking the new Alphabeat single a lot , a fantasy league type fusion of aspect_term circa ' 85 and the Jackson 5",madonna,neutral,neutral,True
263,aspect_term new song is about a threesom . but its 2 guys one girl ? i believe that 's called a gangbang . dirty britney - eww,britney spears,negative,negative,True
264,since i got the aspect_term yes i have read more than 12 books in two months that i have had it,kindle,positive,positive,True
265,"'' necolebitchie : nikki Minaj , Britney Spears , aspect_term & More Hang out Factory Night Club '' < -- how I WISH I was there !!!!!!!!!",khloe kardashian,neutral,positive,False
266,"Been playing Wizard 101 . It 's a bit like aspect_term , and a bit like Yu-Gi-Oh . Do n't care for the second half of that , but it 's fun .",harry potter,neutral,neutral,True
267,anyone else sick of seeing the avatar of aspect_term giving head ? raise your hands . pornbotssuck nopunintended / the worst,britney spears,negative,neutral,False
268,This is kinda awesome :-RRB- The Ultimate aspect_term Installation : Kitchen Cabinet Integration - . via pcm73,ipad,neutral,positive,False
269,i fixed my aspect_term because i 'm feckin awesome like that !,kindle,positive,positive,True
270,"i 'm not really sure why , but tonight just flew by & seemed a lot quieter . . partly because the boys were all engrossed in the aspect_term",wii,positive,neutral,False
271,mixmysalad : Guy Ritchie confesses : ' I still love aspect_term ... but ...,madonna,neutral,positive,False
272,22 -RRB- I LOVE aspect_term always and forever,justin bieber,positive,positive,True
273,dad came home with new monitor and aspect_term nano and some clothes ... i love the blue aspect_term is . should i have one in the older version . puf,ipod,positive,positive,True
274,"My Politico piece on Nobel Peace Prize : '' I 'd hate to be in Bill or aspect_term ' is houses today , especially his . ''",hillary clinton,neutral,neutral,True
275,I hate aspect_term and Argentina .,maradona,negative,negative,True
276,"comment on aspect_term owned a fucking castle of the day by its me : ha ha -- for once , i totally agree with you !",nicolas cage,negative,negative,True
277,im right as of 2007 aspect_term sold 75 mill records worldwide and as of 2008 it was 85 mill so this crap about 65 mill is nonsense,britney spears,neutral,neutral,True
278,"multi-level funny - very annoying that aspect_term corrects '' says '' to '' sex . '' fail to catch , and i send goofy message . or worse .",iphone,negative,neutral,False
279,my pod touch is too loud as an alarm ... damn it aspect_term ! ...,steve jobs,negative,negative,True
280,why does aspect_term sucking a cock keep trying to follow me ? i already blocked you like 100 times fuck,britney spears,negative,negative,True
281,i love aspect_term ... and i really think teenagers in Malaysia should look up to her . she 's a Really good example SoMalaysian staronline,demi lovato,positive,positive,True
282,bitlocker in aspect_term makes easy to protect internal or removable drives . aspect_term simplifies the encryption of internal drive .,windows 7,neutral,negative,False
283,Was told by a homeless man today that I look like aspect_term . This marks the second time in my life a homeless person has told me this .,harry potter,neutral,neutral,True
284,"received my aspect_term account today ! sorry have no invites , but i will spread the love if i receive any , thanks twitter community !",google wave,neutral,positive,False
285,i heard aspect_term sleeps in the nude i like that alot oh yeah,hilary swank,neutral,positive,False
286,-LSB- CNNI -RSB- Woods routs Yang to clinch Presidents Cup : aspect_term made it a perfect five wins from five match . .,tiger woods,neutral,neutral,True
287,"dang just about every artist is releasing a greatest hits album . freaking madonna , aspect_term , janet jackson and now fall out boy ??",britney spears,neutral,neutral,True
288,FACT zaynmalik owns a jumper with aspect_term on it : ' -RRB-,katy perry,neutral,positive,False
289,RT Brandi_Brielle : i hate aspect_term and wish he would just die already !,harry potter,negative,negative,True
290,I liked a YouTube video -- Dress Like : aspect_term .,miley cyrus,positive,positive,True
291,"john and edward for the win . singing aspect_term , genius ! i love love love love love them ! and lloyd < 3",britney spears,neutral,positive,False
292,"dailyquestion musicmonday my favorite dance music is rihanna 's do n't stop the music , aspect_term ' s -LRB- you drive me -RRB- crazy & madonna 's music !",britney spears,positive,neutral,False
293,'' Do it because it 'll make aspect_term go rogue in her pants . '',sarah palin,negative,negative,True
294,what happened to k-fed ? he gains soooo much weight after his divorce with aspect_term !,britney spears,neutral,neutral,True
295,I 'm in class and we were talking about aspect_term . Reminded me that my dude swaggodtaylor could have been her son had his old man made the move .,oprah,positive,negative,False
296,Ohh I know am late . But I just saw aspect_term last friday . Twas awesome !,harry potter,positive,positive,True
297,"i would love a aspect_term , but the cost is prohibitive right now . i am considering funding alternatives ...",kindle,positive,positive,True
298,aspect_term might think he 's winning but he 'll die like everybody else he better look 4 someone who 'll offer eternal life Jesus - > ftw,charlie sheen,negative,negative,True
299,rabbits go home for aspect_term is getting some really good reviews,wii,positive,positive,True
300,misskish0h9 BarOfTheDay : my motto get money that 's it/mastering the green game like aspect_term an ...,tiger woods,positive,neutral,False
301,oh hell no my aspect_term just froze on me,xbox,negative,negative,True
302,does n't aspect_term look incredible on the cover of marieclaire ? i love her hair ...,hilary swank,positive,positive,True
303,"Taylor Hicks Joins Stephen Colbert , aspect_term , and 500 Other People To Sing '' Friday '' | Vote for the Worst .",jimmy fallon,neutral,positive,False
304,"I love Everything about her . Her curly hair , her guitar , her amazing songwriting ability , her voice . aspect_term I love you < 3",taylorswift,positive,positive,True
305,Latest golf news : '' aspect_term gets revenge on why E Yang as US win Presidents Cup,tiger woods,neutral,neutral,True
306,beautifulnigjtmare If you the chick that the condom break on while fucking aspect_term,bill gates,negative,negative,True
307,"Dad has banned me from getting tattoos on right side , says aspect_term : London , Mar 24 - aspect_term has reve ... .",lady gaga,neutral,neutral,True
308,thought i would be a good daughter and setup my parents ' new pc . i am a great daughter for spending my vaca day with aspect_term . i 'm going mac,windows 7,negative,neutral,False
309,"i 'd say '' you like what you like '' my cd shelves include rush , metallica , roxette , take that , aspect_term ... oh & judie tzuke",britney spears,neutral,neutral,True
310,here you go . Smh . RT BigJamaal : aspect_term Where y' all at ?,lakers,negative,negative,True
311,"why da hell did da dream tell aspect_term that she can sing smh stick 2 fuckin & suckin sweetheart , you r good at it",kim kardashian,neutral,negative,False
312,best free antivirus and antispyware for aspect_term :,windows 7,neutral,neutral,True
313,"i would totally buy your book if it was aspect_term - ized , can this be arranged ? thank you for twis !",kindle,neutral,neutral,True
