,sentence,aspect,ground_truth,predict_label,result
1063,"While the $20 aspect_term is not overly expensive, in New York City, there is definitely better aspect_term in that range, and so Sapphire, despite it's lovely aspect_term, will most likely not be a restaurant to which I will return.",entree range,positive,negative,False
1064,"While the $20 aspect_term is not overly expensive, in New York City, there is definitely better aspect_term in that range, and so Sapphire, despite it's lovely aspect_term, will most likely not be a restaurant to which I will return.",food,negative,positive,False
1065,"While the $20 aspect_term is not overly expensive, in New York City, there is definitely better aspect_term in that range, and so Sapphire, despite it's lovely aspect_term, will most likely not be a restaurant to which I will return.",atmosphere,positive,positive,True
1066,"great aspect_term, good times.",eats,positive,positive,True
1067,"Then they somehow made a dry and burnt aspect_term, around a raw and cold inside.",crust,negative,negative,True
1068,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",meal,positive,positive,True
1069,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",server,positive,positive,True
1070,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",wine,positive,positive,True
1071,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",price range,positive,positive,True
1072,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",priced,neutral,neutral,True
1073,"I had a terrific aspect_term, and our aspect_term guided us toward a very nice aspect_term in our aspect_term, instead of allowing us to purchase a similarly aspect_term aspect_term that wasn't as good.",wine,negative,neutral,False
1074,They smell like they stuff them with old aspect_term like the aspect_term.,canned vegetables,negative,neutral,False
1075,They smell like they stuff them with old aspect_term like the aspect_term.,spinach mushroom calzone,negative,neutral,False
1076,"We actually gave 10% aspect_term (which we have never done despite mediocre aspect_term and aspect_term), because we felt totally ripped off.",tip,negative,negative,True
1077,"We actually gave 10% aspect_term (which we have never done despite mediocre aspect_term and aspect_term), because we felt totally ripped off.",food,neutral,negative,False
1078,"We actually gave 10% aspect_term (which we have never done despite mediocre aspect_term and aspect_term), because we felt totally ripped off.",service,neutral,negative,False
1079,IT WAS OUR ONLY OPPORTUNITY TO VISIT AND WANTED AN AUTHENTIC aspect_term.,ITALIAN MEAL,neutral,positive,False
1080,"The aspect_term was bland and small, aspect_term was not inspired.",entree,negative,negative,True
1081,"The aspect_term was bland and small, aspect_term was not inspired.",dessert,negative,negative,True
1082,The aspect_term is approximately $25 for 2 at aspect_term without aspect_term.,bill,neutral,negative,False
1083,The aspect_term is approximately $25 for 2 at aspect_term without aspect_term.,lunch,neutral,neutral,True
1084,The aspect_term is approximately $25 for 2 at aspect_term without aspect_term.,drinks,neutral,neutral,True
1085,go here for the aspect_term!,drinks,positive,positive,True
1086,The aspect_term is authentic and relaxing and we have always received attentive and prompt aspect_term.,ambience,positive,positive,True
1087,The aspect_term is authentic and relaxing and we have always received attentive and prompt aspect_term.,service,positive,positive,True
1088,The aspect_term is so cheap and the aspect_term are nice.,food,positive,positive,True
1089,The aspect_term is so cheap and the aspect_term are nice.,waiters,positive,positive,True
1090,"The aspect_term is good, the aspect_term I recommend.",food,positive,positive,True
1091,"The aspect_term is good, the aspect_term I recommend.",teriyaki,positive,positive,True
1092,"We requested they re-slice the aspect_term, and it was returned to us in small cheese-like cubes.",sushi,negative,positive,False
1093,Our agreed favorite is the aspect_term (usually the aspect_term are kind enough to split the aspect_term in half so you get to sample both aspect_term).,orrechiete with sausage and chicken,positive,negative,False
1094,Our agreed favorite is the aspect_term (usually the aspect_term are kind enough to split the aspect_term in half so you get to sample both aspect_term).,waiters,positive,negative,False
1095,Our agreed favorite is the aspect_term (usually the aspect_term are kind enough to split the aspect_term in half so you get to sample both aspect_term).,dish,neutral,neutral,True
1096,Our agreed favorite is the aspect_term (usually the aspect_term are kind enough to split the aspect_term in half so you get to sample both aspect_term).,meats,neutral,neutral,True
1097,"aspect_term was very good, but not what I would consider out of this world.",Food,positive,positive,True
1098,"As we were leaving, the couple standing by the door said to another aspect_term, we're not in a hurry.",waiter,neutral,negative,False
1099,The aspect_term was pretty good and huge.,pizza,positive,positive,True
1100,I recommend any of their aspect_term......,salmon dishes,positive,positive,True
1101,I had the best aspect_term ever.,ravioli,positive,positive,True
1102,The aspect_term was authentic.,food,positive,positive,True
1103,aspect_term was SMALL and below average.,Food portion,negative,negative,True
1104,We had a 3 hour aspect_term - they definitely do not rush you- and they kept the unlimited aspect_term flowing the whole time.,brunch,positive,neutral,False
1105,We had a 3 hour aspect_term - they definitely do not rush you- and they kept the unlimited aspect_term flowing the whole time.,mimosas,positive,neutral,False
1106,My wife and I went to Orsay for Valentine's aspect_term.,dinner,neutral,neutral,True
1107,If you are a aspect_term fan you will not be disappointed.,Tequila,positive,negative,False
1108,"Disappointing aspect_term, lousy aspect_term.",food,negative,negative,True
1109,"Disappointing aspect_term, lousy aspect_term.",service,negative,negative,True
1110,"The closest that I got was the aspect_term, but they were out of it that day.",Cherry Marscapone,neutral,neutral,True
1111,The aspect_term of this aspect_term are like an airport lounge.,aesthetics,negative,negative,True
1112,The aspect_term of this aspect_term are like an airport lounge.,place,negative,negative,True
1113,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing aspect_term and the BEST aspect_term.",food,positive,positive,True
1114,"Save your money and don't waste your calories, go to Margharita's on Washington Street instead, they have amazing aspect_term and the BEST aspect_term.",service,positive,positive,True
1115,Their aspect_term is excellent--all aspect_term with a little aspect_term.,whitefish salad,positive,positive,True
1116,Their aspect_term is excellent--all aspect_term with a little aspect_term.,whitefish,positive,positive,True
1117,Their aspect_term is excellent--all aspect_term with a little aspect_term.,mayo,positive,positive,True
1118,The aspect_term rule.,food options,positive,positive,True
1119,"When she complained, the aspect_term said, Sorry.",waitress,neutral,negative,False
1120,What makes this restaurant special are the authentic aspect_term and being the only one in NYC that offers authentic aspect_term.,sichuan cooking,positive,positive,True
1121,What makes this restaurant special are the authentic aspect_term and being the only one in NYC that offers authentic aspect_term.,chongqing hotpot,positive,positive,True
1122,The food can get pricey but the prixe fixe tasting menu is the greatest aspect_term for a good aspect_term and they cater the aspect_term to any aspect_term allergies or aspect_term you don't like.,food,positive,positive,True
1123,The food can get pricey but the prixe fixe tasting menu is the greatest aspect_term for a good aspect_term and they cater the aspect_term to any aspect_term allergies or aspect_term you don't like.,price,positive,positive,True
1124,The food can get pricey but the prixe fixe tasting menu is the greatest aspect_term for a good aspect_term and they cater the aspect_term to any aspect_term allergies or aspect_term you don't like.,food,positive,positive,True
1125,The food can get pricey but the prixe fixe tasting menu is the greatest aspect_term for a good aspect_term and they cater the aspect_term to any aspect_term allergies or aspect_term you don't like.,food,neutral,positive,False
1126,The food can get pricey but the prixe fixe tasting menu is the greatest aspect_term for a good aspect_term and they cater the aspect_term to any aspect_term allergies or aspect_term you don't like.,food,negative,positive,False
1127,This place would be so much better aspect_term by being run by a group that actually understands customer aspect_term.,served,negative,positive,False
1128,This place would be so much better aspect_term by being run by a group that actually understands customer aspect_term.,service,negative,negative,True
1129,"But, they were too big for the aspect_term.",bun,neutral,negative,False
1130,The aspect_term and aspect_term are made when ordered ensuring a level of freshness that is unsurpassed.,parathas,positive,positive,True
1131,The aspect_term and aspect_term are made when ordered ensuring a level of freshness that is unsurpassed.,kebabs,positive,positive,True
1132,"In an area sadly lacking in decent aspect_term, this is one of the best spots.",Thai food,positive,positive,True
1133,I recomend the aspect_term.,chicken milanese,positive,positive,True
1134,So for a filling and healthy aspect_term give it a go.,meal,positive,positive,True
1135,They charge different aspect_term all the time.,prices,negative,positive,False
1136,Can be a bit busy around peak times because of the aspect_term.,size,negative,negative,True
1137,aspect_term are higher to dine in and their aspect_term is quite good.,Prices,negative,negative,True
1138,aspect_term are higher to dine in and their aspect_term is quite good.,chicken tikka marsala,positive,positive,True
1139,"aspect_term was warm and attentive, aspect_term was exellent (huge aspect_term) and aspect_term was fresh and well-prepared.",Service,positive,positive,True
1140,"aspect_term was warm and attentive, aspect_term was exellent (huge aspect_term) and aspect_term was fresh and well-prepared.",beef carpaachio,positive,positive,True
1141,"aspect_term was warm and attentive, aspect_term was exellent (huge aspect_term) and aspect_term was fresh and well-prepared.",portion,positive,positive,True
1142,"aspect_term was warm and attentive, aspect_term was exellent (huge aspect_term) and aspect_term was fresh and well-prepared.",pasta,positive,positive,True
1143,We visited Orsay during NY Restaurant Week and tried their $35 aspect_term.,menu,neutral,neutral,True
1144,"I found it on a cold night, the perfect aspect_term to warm up.",spot,positive,positive,True
1145,"Only suggestion is that you skip the aspect_term, it was overpriced and fell short on aspect_term.",dessert,negative,negative,True
1146,"Only suggestion is that you skip the aspect_term, it was overpriced and fell short on aspect_term.",taste,negative,negative,True
1147,"We couldn't carry our conversation as we were routinely interrupted by aspect_term and aspect_term asking us to order and hinting that we're taking too much time -- amazing, we just sat down.",waitress,negative,negative,True
1148,"We couldn't carry our conversation as we were routinely interrupted by aspect_term and aspect_term asking us to order and hinting that we're taking too much time -- amazing, we just sat down.",servants,negative,negative,True
1149,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",service,positive,positive,True
1150,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",food,positive,positive,True
1151,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",value,positive,positive,True
1152,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",wait,positive,positive,True
1153,Their aspect_term is delicious and everything else is fantastic.,pad penang,positive,positive,True
1154,aspect_term are somewhere around $7 each and the aspect_term are between $11 and $16.,Appetizers,neutral,positive,False
1155,aspect_term are somewhere around $7 each and the aspect_term are between $11 and $16.,main dishes,neutral,positive,False
1156,If you've ever been along the river in Weehawken you have an idea of the top of aspect_term the chart house has to offer.,view,positive,positive,True
1157,"All I can say is $2 pints during happy hour and the some of the cheapest aspect_term you'll find in the city, though the aspect_term is some of the best.",oysters,positive,positive,True
1158,"All I can say is $2 pints during happy hour and the some of the cheapest aspect_term you'll find in the city, though the aspect_term is some of the best.",quality,positive,positive,True
1159,"In fact, this was not a aspect_term and was barely eatable.",Nicoise salad,negative,negative,True
1160,The aspect_term is cut in blocks bigger than my cell phone.,sushi,negative,negative,True
1161,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the aspect_term that greet you as u walk in.",fish tanks,positive,positive,True
1162,Try their aspect_term with fresh aspect_term or aspect_term.,plain pizza,positive,positive,True
1163,Try their aspect_term with fresh aspect_term or aspect_term.,garlic,positive,positive,True
1164,Try their aspect_term with fresh aspect_term or aspect_term.,eggplant,positive,positive,True
1165,Several of the aspect_term had about 6-8 pieces.,dim sum orders,neutral,positive,False
1166,"The aspect_term is pretty and nice for conversation, so a casual aspect_term here would probably be best.",ambience,positive,positive,True
1167,"The aspect_term is pretty and nice for conversation, so a casual aspect_term here would probably be best.",lunch,positive,positive,True
